id,lat,long,village,bed_hygiene,bird_nests_inside,chicken_coop_location,bedroom_clutter,dark_main_room,floor_type,construction_pile_type,firewood_location,grain_storage_in_house,house_age,house_hygiene,kitchen_location,land_for_agriculture,num_humans,num_chickens,num_dogs,num_pigs,sign_animals,sign_rats,condition_bedroom_wall,condition_house_wall,material_house_wall,material_roof,windows_in_bedroom,dist_perim,density,infestation,truth
2_Prensa,560.7882409015222,87.68654859053822,Prensa,mala,si,no,si_acumula,si,tierra,ninguno,ninguno,no,7_or_more,mala,adentro_casa,no,7,6,2,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,124.2267874907175,8,0,0
3_Prensa,560.7868623333992,87.69648216964012,Prensa,buena,si,no,si_acumula,si,tierra,ninguno,ninguno,si,7_or_more,buena,adentro_casa,no,2,15,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,127.6368386137812,6,1,1
4_Prensa,560.7753590839682,87.69898398172548,Prensa,mala,si,afuera_casa,si_acumula,si,tierra,ninguno,afuera_casa,no,7_or_more,mala,adentro_casa,rented,7,12,6,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,97.1434206761622,5,0,0
5_Prensa,560.7861937492654,87.75895549109067,Prensa,buena,no,afuera_casa,no_acumula,no,ladrillo,ninguno,ninguno,si,7_or_more,mala,adentro_casa,owned,7,12,2,0,FALSE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,171.56956154233274,3,0,0
9_Prensa,560.8209557450657,87.77923834264851,Prensa,mala,si,adj_inside,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,mala,adentro_casa,owned,5,12,2,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,284.13585921884123,1,1,1
11_Prensa,560.794653524461,87.80083770807786,Prensa,mala,no,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,buena,afuera_casa,no,5,12,2,0,FALSE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,226.05659025460417,2,0,0
15_Prensa,560.8622193988359,87.8455974398289,Prensa,mala,si,afuera_casa,si_acumula,si,tierra,ninguno,ninguno,no,2_to_6,mala,adentro_casa,owned,2,18,2,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,419.8063293541449,1,0,0
16_Prensa,560.8615621416704,87.84570520291467,Prensa,buena,no,no,no_acumula,si,tierra,ninguno,ninguno,no,2_to_6,buena,adentro_casa,no,1,0,0,0,FALSE,FALSE,buen_estado,buen_estado,bajareque,alum_cement,FALSE,417.8739519008671,1,0,0
18A_Prensa,560.8502511423874,87.89288332661549,Prensa,mala,no,no,si_acumula,si,tierra,wood_ceram_metal,adentro_casa,si,one_or_less,mala,adentro_casa,no,3,10,0,0,FALSE,TRUE,deterioradas,deterioradas,adobe,alum_cement,TRUE,369.3491474243522,0,0,0
19_Prensa,560.8677939969217,87.92320282710264,Prensa,mala,si,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,mala,adentro_casa,owned,4,21,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,409.7424030354378,2,1,1
20_Prensa,560.8664617587201,87.92453678515581,Prensa,mala,no,afuera_casa,si_acumula,si,ladrillo,ninguno,adentro_casa,si,7_or_more,mala,adentro_casa,owned,9,8,2,0,FALSE,TRUE,deterioradas,deterioradas,adobe,alum_cement,TRUE,405.4497122952687,2,1,1
21_Prensa,560.8810413874503,87.93208036954587,Prensa,buena,no,afuera_casa,no_acumula,no,ladrillo,ninguno,adentro_casa,si,7_or_more,buena,adentro_casa,owned,6,4,1,0,FALSE,FALSE,deterioradas,deterioradas,adobe,alum_cement,TRUE,444.96790766534656,2,0,0
22_Prensa,560.8862965036335,87.97366113024701,Prensa,mala,si,adj_inside,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,mala,adentro_casa,owned,9,19,4,3,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,TRUE,446.11921819424856,1,1,1
23A_Prensa,560.8660237252133,88.03401250120172,Prensa,mala,si,no,no_acumula,si,tierra,wood_ceram_metal,adentro_casa,si,one_or_less,mala,adentro_casa,owned,3,13,3,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,367.30311842299216,0,0,0
23B_Prensa,560.9180959535981,88.09754817859549,Prensa,mala,si,afuera_casa,si_acumula,si,tierra,adobe_clay,adentro_casa,si,2_to_6,mala,adentro_casa,owned,4,14,1,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,452.16206717002393,1,1,1
23C_Prensa,560.9571673540288,88.12728661206845,Prensa,mala,si,no,si_acumula,si,tierra,ninguno,adentro_casa,si,2_to_6,mala,adentro_casa,owned,10,3,2,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,524.7379501139828,6,0,0
24_Prensa,560.9874608132809,87.83388147603462,Prensa,buena,no,afuera_casa,si_acumula,no,tierra,wood_ceram_metal,ninguno,no,2_to_6,mala,afuera_casa,no,11,10,6,0,FALSE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,315.4001161151532,3,0,0
24B_Prensa,560.996391047837,87.83027914977446,Prensa,buena,no,no,no_acumula,si,tierra,adobe_clay,ninguno,no,2_to_6,buena,shared_none,no,1,0,0,0,FALSE,TRUE,buen_estado,buen_estado,bajareque,alum_cement,FALSE,295.47354455068097,2,0,0
24C_Prensa,560.9849236913681,87.83498888896007,Prensa,buena,no,afuera_casa,no_acumula,si,tierra,ninguno,adentro_casa,no,7_or_more,buena,adentro_casa,owned,5,8,1,0,FALSE,FALSE,deterioradas,deterioradas,palopique,vegetal_clay,FALSE,321.28507348513,3,0,0
25_Prensa,561.0585266313383,87.77796539042131,Prensa,mala,no,no,si_acumula,si,tierra,ninguno,ninguno,si,7_or_more,mala,shared_none,owned,3,2,4,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,84.23009934052583,3,0,0
25A_Prensa,561.0547219542319,87.77763127681548,Prensa,mala,no,afuera_casa,si_acumula,no,tierra,ninguno,adentro_casa,no,7_or_more,mala,adentro_casa,owned,2,2,4,0,TRUE,TRUE,deterioradas,deterioradas,palopique,vegetal_clay,FALSE,87.74072195934242,3,0,0
25B_Prensa,561.0821337237161,87.83006233085234,Prensa,mala,no,afuera_casa,si_acumula,no,tierra,ninguno,ninguno,no,7_or_more,mala,adentro_casa,no,10,7,1,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,vegetal_clay,FALSE,159.8217032775325,0,1,1
26_Prensa,561.0402466257997,87.76263511973643,Prensa,mala,si,no,no_acumula,no,tierra,wood_ceram_metal,ninguno,no,one_or_less,buena,afuera_casa,owned,7,3,2,0,TRUE,FALSE,deterioradas,deterioradas,palopique,alum_cement,FALSE,64.5315263842923,3,0,0
27_Prensa,561.0693914154272,87.76983412374155,Prensa,buena,no,no,no_acumula,no,tierra,ninguno,ninguno,no,2_to_6,buena,adentro_casa,owned,2,5,0,0,FALSE,TRUE,buen_estado,buen_estado,bajareque,alum_cement,TRUE,49.98526737885592,3,0,0
28_Prensa,560.9711369474082,87.87619986629942,Prensa,mala,no,afuera_casa,si_acumula,si,tierra,ninguno,ninguno,no,7_or_more,buena,shared_none,owned,7,33,2,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,447.0250612358578,3,1,1
28A_Prensa,560.9641395941102,87.87686364164516,Prensa,buena,no,afuera_casa,si_acumula,si,tierra,adobe_clay,ninguno,no,7_or_more,mala,adentro_casa,owned,1,50,2,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,456.8871108190476,3,0,0
28C_Prensa,560.9890140451103,87.86734213753046,Prensa,buena,no,afuera_casa,si_acumula,no,tierra,ninguno,ninguno,no,2_to_6,mala,afuera_casa,owned,3,8,0,0,FALSE,TRUE,buen_estado,buen_estado,bajareque,alum_cement,FALSE,402.7485996869261,4,0,0
30_Prensa,561.1150064857231,87.90577123213718,Prensa,mala,si,adj_inside,si_acumula,si,tierra,wood_ceram_metal,adentro_casa,si,7_or_more,mala,afuera_casa,rented,5,20,2,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,266.2994299988533,2,1,1
30A_Prensa,561.1112121164565,87.90228678944501,Prensa,mala,si,no,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,mala,afuera_casa,no,3,2,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,265.67225884863564,2,1,1
30B_Prensa,561.1036335522368,87.90245415146494,Prensa,buena,no,adj_inside,no_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,mala,adentro_casa,owned,3,8,0,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,280.2393069191479,2,1,1
32A_Prensa,561.0683381724268,87.9392174340854,Prensa,mala,si,afuera_casa,no_acumula,si,tierra,ninguno,ninguno,si,7_or_more,mala,adentro_casa,no,5,15,2,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,427.9558246323167,2,1,1
32B_Prensa,561.0663935158083,87.94110602049761,Prensa,buena,no,adj_inside,no_acumula,si,tierra,ninguno,ninguno,no,2_to_6,buena,shared_none,no,2,0,0,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,435.7905246152231,2,1,1
32C_Prensa,561.0638393941897,87.94211001493872,Prensa,buena,no,adj_inside,no_acumula,si,tierra,ninguno,ninguno,no,2_to_6,buena,adentro_casa,no,2,10,0,0,FALSE,TRUE,buen_estado,buen_estado,bajareque,alum_cement,FALSE,442.8032813648361,2,1,1
33_Prensa,561.0246723354809,87.92147229433306,Prensa,mala,no,no,no_acumula,si,tierra,ninguno,adentro_casa,si,2_to_6,mala,afuera_casa,owned,5,4,0,0,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,FALSE,470.35794422494826,4,1,1
33A_Prensa,561.0204280042556,87.90210388158616,Prensa,buena,no,afuera_casa,no_acumula,si,tierra,ninguno,afuera_casa,si,2_to_6,buena,adentro_casa,owned,5,8,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,435.3156905442371,4,1,1
34_Prensa,560.9937074581496,87.90798352883685,Prensa,mala,no,afuera_casa,no_acumula,si,tierra,ninguno,ninguno,si,2_to_6,buena,afuera_casa,owned,8,30,1,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,498.41760179616426,4,1,1
36_Prensa,560.979132120005,87.90429175547692,Prensa,buena,si,afuera_casa,si_acumula,si,tierra,wood_ceram_metal,adentro_casa,si,2_to_6,buena,adentro_casa,owned,5,24,5,0,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,FALSE,512.6189889363969,3,1,1
37_Prensa,561.0138175781375,87.9226899090462,Prensa,mala,no,adj_inside,no_acumula,si,tierra,ninguno,adentro_casa,no,2_to_6,buena,adentro_casa,no,5,17,0,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,493.3929550383582,4,1,1
37A_Prensa,561.0232764365451,87.9360247122263,Prensa,mala,no,afuera_casa,no_acumula,si,tierra,ninguno,ninguno,no,2_to_6,buena,adentro_casa,owned,4,22,2,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,505.2748749938122,3,1,1
40_Prensa,560.944709149132,87.91202064856216,Prensa,mala,si,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,no,7_or_more,mala,adentro_casa,owned,5,8,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,573.026166649134,0,1,1
42_Prensa,560.9398168939891,88.149285200858,Prensa,mala,si,afuera_casa,si_acumula,si,tierra,wood_ceram_metal,adentro_casa,si,7_or_more,mala,adentro_casa,owned,8,19,2,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,453.9856847131109,6,1,1
42C_Prensa,560.9620129818778,88.14907007312725,Prensa,mala,si,no,si_acumula,si,tierra,ninguno,adentro_casa,si,2_to_6,mala,adentro_casa,owned,8,3,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,513.937562810476,9,0,0
42D_Prensa,560.9658447361585,88.14872261196135,Prensa,mala,si,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,2_to_6,mala,adentro_casa,rented,4,3,1,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,524.6267522284921,9,0,0
43_Prensa,560.9760066758254,88.14826847321244,Prensa,mala,si,adj_inside,si_acumula,si,tierra,ninguno,adentro_casa,si,2_to_6,mala,afuera_casa,no,5,17,1,0,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,FALSE,552.4634396162621,10,0,0
44_Prensa,560.9747198733104,88.15132647841297,Prensa,mala,si,adj_inside,si_acumula,no,tierra,ninguno,adentro_casa,si,7_or_more,mala,adentro_casa,owned,1,7,0,0,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,FALSE,545.6551218952862,9,0,0
46_Prensa,560.9855255638785,88.1471596667773,Prensa,mala,si,afuera_casa,si_acumula,si,ladrillo,ninguno,afuera_casa,si,2_to_6,mala,afuera_casa,owned,7,40,1,0,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,FALSE,579.2864438877177,12,1,1
47_Prensa,560.9843935035207,88.13557962790851,Prensa,mala,si,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,mala,adentro_casa,owned,5,18,1,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,588.912485962724,12,1,1
49_Prensa,561.0023151190118,88.12305615993698,Prensa,mala,si,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,mala,adentro_casa,owned,5,11,0,0,TRUE,TRUE,deterioradas,deterioradas,palopique,alum_cement,FALSE,650.833006321465,7,0,0
49A_Prensa,560.9978177475806,88.1256864228838,Prensa,buena,no,afuera_casa,no_acumula,no,tierra,ninguno,ninguno,no,one_or_less,mala,adentro_casa,owned,3,5,0,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,635.8550249476247,8,0,0
50_Prensa,561.00676304668,88.11950848361192,Prensa,mala,si,afuera_casa,si_acumula,si,tierra,ninguno,afuera_casa,si,7_or_more,mala,afuera_casa,no,6,28,1,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,666.6818661534323,6,0,0
51_Prensa,561.0049999963842,88.10870047069287,Prensa,mala,si,adj_inside,no_acumula,si,tierra,ninguno,adentro_casa,si,2_to_6,mala,adentro_casa,owned,6,3,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,673.7654812131938,6,0,0
52_Prensa,560.9962175668509,88.09804265750581,Prensa,mala,si,adj_inside,no_acumula,si,tierra,ninguno,adentro_casa,si,one_or_less,mala,adentro_casa,no,3,3,2,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,661.7997624278923,5,0,0
53_Prensa,561.0157963186924,88.1058033347797,Prensa,mala,no,no,no_acumula,si,tierra,ninguno,ninguno,no,7_or_more,mala,adentro_casa,owned,6,0,0,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,705.9822248213059,5,0,0
54_Prensa,561.0346438395951,88.06475386919323,Prensa,mala,si,afuera_casa,no_acumula,si,tierra,wood_ceram_metal,afuera_casa,no,7_or_more,mala,adentro_casa,no,4,24,0,0,TRUE,TRUE,deterioradas,deterioradas,adobe,vegetal_clay,TRUE,769.7246467020456,2,1,1
54A_Prensa,561.0587966443024,88.06375688863443,Prensa,mala,no,adj_inside,si_acumula,si,tierra,ninguno,ninguno,si,2_to_6,mala,adentro_casa,owned,4,10,4,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,722.2705575247337,2,0,0
54B_Prensa,561.0656722770927,88.07228383945402,Prensa,mala,no,afuera_casa,no_acumula,si,tierra,ninguno,adentro_casa,no,2_to_6,buena,adentro_casa,no,5,10,0,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,728.3190956436736,2,0,0
54C_Prensa,561.1474661049652,87.96029658233212,Prensa,mala,si,afuera_casa,no_acumula,si,tierra,ninguno,directly_outside,no,2_to_6,mala,adentro_casa,owned,7,0,2,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,326.5295385410709,0,1,1
55B_Prensa,561.0300319388223,88.14663533386256,Prensa,buena,si,adj_inside,no_acumula,si,tierra,ninguno,directly_outside,si,2_to_6,buena,adentro_casa,no,6,17,0,0,TRUE,TRUE,deterioradas,deterioradas,palopique,alum_cement,FALSE,699.6003886813245,8,1,1
56_Prensa,561.0438378263515,88.16045235426634,Prensa,buena,no,adj_inside,no_acumula,si,ladrillo,wood_ceram_metal,adentro_casa,si,7_or_more,mala,afuera_casa,rented,2,3,1,0,FALSE,FALSE,buen_estado,buen_estado,adobe,vegetal_clay,TRUE,721.6242043506043,8,0,0
56A_Prensa,561.0508372505808,88.16422503256236,Prensa,mala,no,afuera_casa,no_acumula,si,tierra,ninguno,ninguno,si,one_or_less,buena,shared_none,rented,6,7,0,0,FALSE,TRUE,buen_estado,buen_estado,adobe,alum_cement,TRUE,736.3271451176097,10,0,0
56C_Prensa,561.0552058299493,88.16901937473433,Prensa,buena,si,no,no_acumula,si,tierra,ninguno,adentro_casa,si,2_to_6,mala,adentro_casa,rented,7,4,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,742.8340664190337,11,0,0
56D_Prensa,561.0348491597146,88.17301520301423,Prensa,mala,no,no,si_acumula,si,ladrillo,wood_ceram_metal,ninguno,no,one_or_less,mala,shared_none,no,1,0,0,0,FALSE,FALSE,buen_estado,buen_estado,adobe,alum_cement,TRUE,683.6938422513728,7,0,0
57_Prensa,561.0598533084305,88.14850090774414,Prensa,mala,si,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,mala,adentro_casa,owned,6,16,1,2,TRUE,TRUE,deterioradas,deterioradas,adobe,vegetal_clay,FALSE,777.7905049747118,8,0,0
57B_Prensa,561.0573459368225,88.14547679522101,Prensa,mala,si,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,mala,adentro_casa,no,5,4,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,vegetal_clay,FALSE,774.3538691785045,8,0,0
58_Prensa,561.0749349369939,88.16321656613063,Prensa,mala,no,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,no,2_to_6,mala,afuera_casa,owned,1,8,3,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,802.2632241248388,11,0,0
58A_Prensa,561.0814744992268,88.14820360032455,Prensa,buena,no,no,si_acumula,si,tierra,wood_ceram_metal,ninguno,no,2_to_6,mala,shared_none,owned,1,0,0,0,FALSE,TRUE,buen_estado,buen_estado,bajareque,alum_cement,FALSE,836.2856041218049,7,0,0
59_Prensa,561.0768304738466,88.16311052130168,Prensa,mala,si,no,si_acumula,no,tierra,ninguno,ninguno,no,7_or_more,mala,shared_none,owned,2,2,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,807.4790284135437,11,1,1
60_Prensa,561.073461779116,88.18772015762406,Prensa,buena,no,no,no_acumula,no,tierra,ninguno,ninguno,no,7_or_more,buena,shared_none,owned,2,0,0,0,FALSE,TRUE,buen_estado,buen_estado,adobe,alum_cement,TRUE,771.4861733224806,8,0,0
61_Prensa,561.0759990327831,88.18367732203853,Prensa,mala,no,afuera_casa,si_acumula,si,ladrillo,wood_ceram_metal,ninguno,no,7_or_more,buena,adentro_casa,no,6,8,4,2,FALSE,TRUE,buen_estado,buen_estado,adobe,vegetal_clay,TRUE,782.7363862038956,8,0,0
62A_Prensa,561.0913142098547,88.17523305884023,Prensa,buena,si,afuera_casa,si_acumula,si,tierra,wood_ceram_metal,ninguno,no,2_to_6,mala,adentro_casa,rented,5,23,2,0,TRUE,TRUE,buen_estado,buen_estado,bajareque,alum_cement,FALSE,833.1807607861806,6,0,0
63_Prensa,561.0940656118137,88.16085167004572,Prensa,buena,no,afuera_casa,si_acumula,si,tierra,wood_ceram_metal,ninguno,no,7_or_more,mala,adentro_casa,rented,7,20,2,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,vegetal_clay,FALSE,856.320336134899,6,0,0
64_Prensa,561.1287745216396,88.11985601653844,Prensa,mala,no,adj_inside,si_acumula,si,tierra,wood_ceram_metal,adentro_casa,no,7_or_more,mala,adentro_casa,rented,7,5,5,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,715.7178489462513,0,0,0
65_Prensa,561.1380396349674,88.07904292175148,Prensa,mala,no,afuera_casa,si_acumula,si,tierra,wood_ceram_metal,afuera_casa,si,7_or_more,mala,adentro_casa,rented,7,16,3,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,vegetal_clay,FALSE,607.7696790538606,0,0,0
67_Prensa,561.1751515657429,88.04910971857907,Prensa,buena,no,afuera_casa,no_acumula,si,tierra,ninguno,afuera_casa,no,one_or_less,buena,afuera_casa,no,3,10,3,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,471.81138733668416,2,0,0
69_Prensa,561.1783486867779,88.04871162208347,Prensa,buena,no,no,no_acumula,si,tierra,wood_ceram_metal,ninguno,si,one_or_less,mala,shared_none,owned,1,0,2,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,464.9391380681367,2,0,0
69A_Prensa,561.1859047761976,88.0562486970861,Prensa,buena,no,no,no_acumula,si,tierra,ninguno,ninguno,no,2_to_6,buena,shared_none,no,1,0,0,0,FALSE,TRUE,deterioradas,deterioradas,palopique,vegetal_clay,FALSE,467.5158560656718,3,0,0
71_Prensa,561.205327195919,88.08422296039485,Prensa,mala,si,afuera_casa,si_acumula,si,tierra,ninguno,ninguno,si,7_or_more,mala,adentro_casa,owned,8,4,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,493.23029634395925,1,0,0
72_Prensa,561.2220802380091,88.12564470931311,Prensa,buena,si,afuera_casa,si_acumula,si,tierra,ninguno,ninguno,no,one_or_less,mala,shared_none,owned,4,6,4,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,553.7944076645092,3,0,0
73_Prensa,561.2246025024491,88.12416546502735,Prensa,mala,no,no,si_acumula,no,tierra,ninguno,adentro_casa,no,7_or_more,mala,shared_none,no,2,0,0,0,FALSE,TRUE,deterioradas,deterioradas,palopique,vegetal_clay,FALSE,545.7864031455473,3,0,0
74_Prensa,561.2367208252344,88.11605625749816,Prensa,mala,si,afuera_casa,si_acumula,si,tierra,ninguno,afuera_casa,si,7_or_more,mala,afuera_casa,no,4,6,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,505.0871998599083,3,0,0
75_Prensa,561.240607416793,88.11476035522533,Prensa,mala,no,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,one_or_less,mala,afuera_casa,rented,7,8,6,1,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,494.93061578671666,3,0,0
77_Prensa,561.3742191964583,88.02706454204045,Prensa,mala,no,afuera_casa,si_acumula,si,tierra,ninguno,directly_outside,no,2_to_6,mala,adentro_casa,owned,7,7,7,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,49.985520107283314,0,0,0
77A_Prensa,561.4661389078647,88.23314840647531,Prensa,mala,si,afuera_casa,no_acumula,no,tierra,adobe_clay,ninguno,si,2_to_6,mala,adentro_casa,owned,6,60,2,0,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,FALSE,155.40502755190036,0,0,0
77B_Prensa,561.5112029888072,88.23565642982605,Prensa,mala,no,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,2_to_6,mala,afuera_casa,owned,3,15,2,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,49.98392694975624,1,0,0
77D_Prensa,561.5185330652353,88.26752410143398,Prensa,mala,si,no,si_acumula,si,tierra,ninguno,adentro_casa,si,2_to_6,mala,adentro_casa,owned,9,10,5,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,49.98239161887884,1,0,0
78_Prensa,561.0848865153899,88.24655520657556,Prensa,buena,no,afuera_casa,no_acumula,si,tierra,ninguno,ninguno,si,2_to_6,buena,adentro_casa,owned,5,12,3,0,TRUE,FALSE,deterioradas,deterioradas,adobe,vegetal_clay,TRUE,737.8416394905017,2,1,1
79_Prensa,561.0786020963084,88.24018661633446,Prensa,buena,no,afuera_casa,no_acumula,si,tierra,ninguno,ninguno,si,2_to_6,buena,shared_none,owned,3,6,6,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,727.9029929201326,3,1,1
80_Prensa,561.0728757702137,88.24198729039897,Prensa,mala,no,no,si_acumula,no,tierra,ninguno,ninguno,no,7_or_more,mala,adentro_casa,owned,2,2,4,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,vegetal_clay,FALSE,710.5264236769426,3,1,1
83_Prensa,561.0446285841305,88.27466504112651,Prensa,buena,no,no,no_acumula,no,tierra,ninguno,adentro_casa,si,one_or_less,buena,adentro_casa,no,4,4,2,0,FALSE,TRUE,deterioradas,deterioradas,adobe,alum_cement,FALSE,598.7716140574199,5,0,0
84_Prensa,561.024715842436,88.29236749801434,Prensa,mala,no,afuera_casa,si_acumula,no,ladrillo,wood_ceram_metal,adentro_casa,si,7_or_more,mala,afuera_casa,owned,8,10,4,1,FALSE,TRUE,buen_estado,buen_estado,adobe,vegetal_clay,TRUE,525.8269211611404,5,0,0
86_Prensa,561.093026508271,88.3231748972299,Prensa,buena,no,afuera_casa,no_acumula,si,tierra,wood_ceram_metal,ninguno,si,7_or_more,buena,adentro_casa,no,1,12,0,0,FALSE,FALSE,deterioradas,deterioradas,bajareque,vegetal_clay,FALSE,646.5250838505145,2,1,1
87A_Prensa,561.1012557756933,88.32792672201603,Prensa,buena,no,no,si_acumula,no,tierra,ninguno,ninguno,no,one_or_less,buena,shared_none,owned,4,12,0,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,621.301767071002,2,0,0
88_Prensa,561.0896381745804,88.34495043673218,Prensa,buena,si,afuera_casa,si_acumula,no,tierra,ninguno,adentro_casa,si,7_or_more,mala,adentro_casa,rented,5,8,3,1,TRUE,TRUE,deterioradas,deterioradas,brick_block_oth,vegetal_clay,FALSE,601.1788676559601,2,0,0
92_Prensa,561.0095596078949,88.34767580910354,Prensa,buena,no,afuera_casa,no_acumula,no,tierra,ninguno,ninguno,si,2_to_6,buena,afuera_casa,owned,7,3,3,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,424.52802630366176,2,1,1
95_Prensa,560.994887841315,88.35492389438969,Prensa,buena,no,afuera_casa,si_acumula,si,tierra,ninguno,ninguno,no,7_or_more,buena,adentro_casa,rented,2,12,3,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,377.1236338032684,4,0,0
95A_Prensa,560.9955269450289,88.35385345182411,Prensa,buena,no,afuera_casa,no_acumula,no,tierra,ninguno,ninguno,si,2_to_6,buena,shared_none,rented,4,12,3,0,TRUE,TRUE,buen_estado,buen_estado,bajareque,alum_cement,TRUE,380.0144399044605,3,0,0
